title,location,condition,sector,company
Backend developer (백엔드 개발자) 채용,서울 강남구 ,"['경력', '대졸↑', '정규직']","['백엔드/서버개발', 'API', 'AWS', 'C++', 'Django']",주식회사 프라이데이즈랩
[경력] 네트워크 필드 엔지니어 채용,서울 영등포구 ,"['경력', '초대졸↑', '정규직']","['백엔드/서버개발', 'Linux', 'Unix', '유지보수', '네트워크']",(주)아인시스아이엔씨
[경력] 서버 엔지니어 (x86 / LINUX) 채용,서울 영등포구 ,"['경력', '초대졸↑', '정규직']","['백엔드/서버개발', '유지보수', 'SE(시스템엔지니어)', 'Windows', '솔루션']",(주)아인시스아이엔씨
[ICT 벤처기업] 백엔드 개발 (과장~차장급),서울 금천구 ,"['경력7년↑', '고졸↑', '정규직']","['백엔드/서버개발', 'API', 'DBMS', 'Java', 'Linux']",(주)유비소시어스
백엔드 개발자,서울전체 ,"['경력 3~15년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'DBA', '인프라']",(주)에이치엠인터내셔날
프론트엔드 개발자,서울전체 ,"['경력 2~17년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '퍼블리셔', '프론트엔드', '반응형웹']",(주)에이치엠인터내셔날
"(광고플랫폼/가산디지털단지) 웹개발(JAVA,PHP) 경력직 채용",서울 금천구 ,"['경력', '학력무관', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', 'Android', 'Java']",워크픽(주)
[ IT 대기업 ] 인공지능(AI) Software Engineer 채용,서울 강남구 ,"['경력2년↑', '대졸↑', '정규직']","['백엔드/서버개발', '앱개발', '프론트엔드', '딥러닝', '빅데이터']",(주)핀커스코리아
Tech 부문(개발팀장/백엔드개발자/서비스기획자) 경력 모집,서울 강남구 ,"['경력2년↑', '학력무관', '정규직']","['백엔드/서버개발', '앱개발', '프론트엔드', '클라우드', '인프라']",(주)일레븐코퍼레이션
백엔드 개발자 주말 알바 채용 - 토요일,서울 종로구 ,"['경력3년↑', '학력무관', '아르바이트', '300,000 원']","['백엔드/서버개발', '유지보수', 'Java', 'Spring', '시스템관리']",(주)코드명인
[ 빌리앤코/프로덕트팀 ] 백엔드 엔지니어 (정규/경력무관),서울 강남구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '인프라', '클라우드', 'API']",주식회사 부동산 중개법인 스매치
GBCkorea 개발팀 직원 모집 합니다,서울 강남구 ,"['경력', '고졸↑', '정규직·계약직']","['백엔드/서버개발', '프론트엔드', '블록체인', '인프라', 'AWS']",(주)지비시코리아
[ 빌리앤코/프로덕트팀 ] 백엔드 엔지니어 (정규/3년이상),서울 강남구 ,"['경력3년↑', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', '인프라', '클라우드']",주식회사 부동산 중개법인 스매치
"JAVA,JSP,Web 프로그램 개발 경력 채용 모집 공고",서울 송파구 ,"['경력 5~12년', '대졸↑', '정규직', '7,000 만원']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Java', 'Javascript']",아이티컨버젼스(주)
임대형쇼핑몰 PHP 개발자 모집,서울전체 ,"['경력 5~20년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'DBA', 'ECMAScript']",(주)유디아이디
JAVA 웹 개발자 모집,서울전체 ,"['경력 2~15년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '퍼블리셔', '프론트엔드', 'ECMAScript']",(주)유디아이디
중견기업-  모바일앱 개발,서울 중구 ,"['경력 6~12년', '학력무관', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '프론트엔드', 'Android']",(주)인써어치컨설팅
신입 웹 프로그래머(JAVA) 모집-경력자 환영,서울 영등포구 ,"['경력무관', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Java', '앱개발']",리드정보기술㈜
[인재선발] 각 부문 정규직/계약직 모집 공고,서울 강남구 ,"['경력무관', '고졸↑', '정규직·기간제']","['백엔드/서버개발', '앱개발', '웹개발', '반응형웹', '블록체인']",플레이놈
[공팔리터] 백오피스 개발자 (시스템 유지 보수),서울전체 ,"['경력 1~2년', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', '인프라', 'AWS']",(주)공팔리터
[뉴트리코어] ERP 시스템 개발/관리 경력직 채용(팀원),서울 금천구 ,"['경력4년↑', '초대졸↑', '정규직']","['백엔드/서버개발', '기술지원', '웹개발', '유지보수', 'SE(시스템엔지니어)']",(주)에스엘바이오텍
Network 기술 및 보안 신입 모집 공고,서울 영등포구 ,"['경력무관', '대졸↑', '정규직']","['백엔드/서버개발', '정보보안', '네트워크', 'SI·시스템통합', 'NI·네트워크통합']",(주)위덱스정보기술
서버개발자 (신입 및 경력),서울전체 ,"['신입·경력', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '퍼블리셔', '프론트엔드', 'SE(시스템엔지니어)']",(주)지니프릭스
[헬스케어 App] 백엔드 개발자 모집 (시니어),서울 강남구 ,"['경력', '초대졸↑', '계약직·프리랜서']","['백엔드/서버개발', '프론트엔드', '클라우드', '헬스케어', 'AWS']",(주)비플러스랩
빅데이터 기반 통합 로그관리 개발,서울전체 ,"['신입·경력', '학력무관', '정규직']","['백엔드/서버개발', '데이터분석가', '데이터엔지니어', '웹개발', '퍼블리셔']",브레인즈컴퍼니(주)
기술 CS 부문 모집,서울 서초구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '기술지원', '프론트엔드', '딥러닝', '솔루션']",(주)퍼즐에이아이
케이씨티 S/W 신입및 경력직 개발인력 채용 공고,서울 강서구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Ajax', 'Java']",(주)케이씨티
온라인투자연계금융업 전산 보안 관리 정규직 채용,서울 서초구 ,"['경력3년↑', '대졸↑', '정규직']","['백엔드/서버개발', '정보보안', '네트워크', '방화벽', '솔루션']",와이펀드
백엔드 개발자 / 개발 PM 모집,서울 서초구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '딥러닝', '솔루션', '음성인식', '클라우드']",(주)퍼즐에이아이
[정규직] 웹 프로그래머 / 웹 디자이너 / 서비스 및 고객 관리,서울 종로구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '퍼블리셔', '웹표준·웹접근성']",(주)멘토뱅크
[대기업계열 보험사] 백엔드 개발자 (정규직),서울 서초구 ,"['경력2년↑', '대졸↑', '정규직']","['백엔드/서버개발', 'Java', 'Scala', '클라우드', 'API']",(주)리앤파트너
Android / iOS App. 개발 경력인재 채용 - 외국계 우량대기업,서울전체 ,"['경력4년↑', '석사↑', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '프론트엔드', 'S/W']",에스에프인촌
[비알스톰] 개발팀 팀장 채용,서울전체 ,"['경력 3~7년', '학력무관', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '프론트엔드', 'SI개발']",(주)비알스톰
[뉴베이스] 2022년 상반기 직원 채용(전분야),서울 강남구 ,"['신입·경력', '학력무관', '정규직']","['백엔드/서버개발', '프론트엔드', 'Unity', '경리', '경영지원']",(주)뉴베이스
[경력] Web Frontend 개발자 -  React(TypeScript),서울 강남구 ,"['경력 3~10년', '초대졸↑', '정규직']","['백엔드/서버개발', '프론트엔드', 'CSS', 'HTML', 'Java']",(주)스카우트플랜
[MergyLab] 클라이언트 UI 개발자 모집,서울 강남구 ,"['경력3년↑', '학력무관', '정규직']","['백엔드/서버개발', '게임개발', '앱개발', 'Unity', '콘텐츠기획']",머지리티(주)
[자율출근제/Cheritz] 모바일 게임 클라이언트개발자(팀원) 채용,서울 종로구 ,"['경력3년↑', '학력무관', '정규직·계약직']","['백엔드/서버개발', '게임개발', '앱개발', '네트워크', 'Windows']",(유)체리츠
㈜NDSOFT 21년 하반기 개발자 채용공고 (서울),서울 강남구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', 'DBA', 'SE(시스템엔지니어)', '네트워크', '데이터마이닝']",(주)엔디소프트
[카카오 계열사] STAGE FIVE 개발자(프론트/백엔드) 모집,서울 송파구 ,"['경력 5~8년', '학력무관', '정규직']","['백엔드/서버개발', '통신']",(주)스테이지파이브
AI 개발자(Python / 웹 개발자) 모집 공고 (정규직),서울전체 ,"['경력2년↑', '초대졸↑', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', 'IT컨설팅', '딥러닝']",(주)한국정보기술단
"2021년 하반기 백엔드/PHP 신입, 경력 채용 공고",서울 강남구 ,"['경력2년↑', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', 'PHP', 'API', 'Ajax']",(주)원포유
네트워크 시스템 관리 및 영상시스템 개발자 모집,서울 금천구 ,"['경력무관', '학력무관', '정규직·계약직']","['백엔드/서버개발', '기술지원', '유지보수', '반응형웹', '방화벽']",(주)언빈
사내/외 시스템 백엔드 개발자 및 보안제품/시스템 기획자 모집,서울 영등포구 ,"['신입·경력', '학력무관', '정규직·계약직']","['백엔드/서버개발', '웹개발', '정보보안', 'Docker', 'Git']",펜타시큐리티시스템(주)
콘텐츠 서비스 플랫폼 개발자,서울전체 ,"['신입·경력', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '퍼블리셔', '프론트엔드', 'DBA']",(주)미디어창비
백엔드개발ck,서울 구로구 ,"['경력1년↑', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', 'Java', 'PHP', '유지보수']",(주)브레인커머스
[정규/경력] 대기업 편의점 시스템 개발자 모집,서울 강남구 ,"['경력', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '유지보수', 'DW', 'C++']",(주)아이이에이
글로벌텍스프리  인프라관리팀 신입 또는 경력(1~2년차) 모집,서울 중구 ,"['신입·경력', '초대졸↑', '정규직']","['백엔드/서버개발', '기술지원', '데이터엔지니어', '웹개발', '유지보수']",글로벌텍스프리 주식회사
"IT·솔루션 기술(정규)직 - 신입, 초급경력",서울 마포구 ,"['신입·경력', '대졸↑', '정규직', '3,000 (면접 후 협의)']","['백엔드/서버개발', 'IT컨설팅', '네트워크', '미들웨어', '정보통신']",(주)티앤아이씨티
[지피클럽]온라인생활사업본부 웹개발자 모집,서울 용산구 ,"['경력 2~5년', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'HTML', 'PHP']",(주)지피클럽
"[(주)3.14] 웹개발(PHP, Laravel, CodeIgniter) 개발자 모집",서울 강남구 ,"['경력', '초대졸↑', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '퍼블리셔', '프론트엔드']",(주)삼쩜일사
백엔드 개발자 모집,서울전체 ,"['경력 3~5년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'DBA', 'MariaDB']",위벳유코퍼레이션
2022년 상반기 개발자 경력 채용,대전 서구 ,"['경력2년↑', '학력무관', '정규직·계약직', '3,000 (면접 후 협의)']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Java', 'Python']",(주)알에스팀
웹 FrontEnd & BackEnd 개발자 신입/경력 채용,서울 마포구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '프론트엔드', 'API', 'RDBMS', 'Git']",(주)살린
(주)에듀서브 PHP 개발 경력 인재 채용,서울 구로구 ,"['경력3년↑', '학력무관', '정규직·계약직']","['백엔드/서버개발', '기술지원', '데이터엔지니어', '앱개발', '웹개발']",(주)에듀서브
[이커머스 구축 프로젝트 매니저(PM)-유명 광고대행사],서울 강남구 ,"['경력10년↑', '대졸↑', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '퍼블리셔', 'SI개발']",(주)피너클써치
[메가존클라우드] Developer & Designer 채용,서울전체 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '웹마스터', '유지보수']",메가존클라우드(주)
네트워크 엔지니어,서울전체 ,"['경력 5~12년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '네트워크', '인프라', 'S/W']",(주)인터파크
"Azure infrastructure 컨설턴트,(분석, 설계, 최적화등 성수역",서울 성동구 ,"['경력 10~20년', '초대졸↑', '정규직']","['백엔드/서버개발', 'SE(시스템엔지니어)', 'Windows', 'AWS', '네트워크']",HnF Partners
"MS Cloud Azure 엔지니어 (본사 기술지원, 구축 유지보수, 성수",서울 성동구 ,"['경력 3~10년', '초대졸↑', '정규직']","['백엔드/서버개발', 'SE(시스템엔지니어)', 'Windows', 'AWS', '기술지원']",HnF Partners
"대기업 제약회사 그룹웨어 개발 및 유지보수 (삼성역,5~15년)",서울 강남구 ,"['경력 5~15년', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Java', 'OracleDB']",HnF Partners
"대기업 제약 회사 E-commerce 개발 및 유지보수 (Java, 5년-11년",서울 강남구 ,"['경력 5~12년', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Java', 'OracleDB']",HnF Partners
back-end 개발자 채용,서울 성동구 ,"['경력3년↑', '대졸↑', '정규직']","['백엔드/서버개발', 'S/W', '블록체인', 'C++', 'Git']",라이트비전(주)
DevOps 엔지니어 경력자(서울 강남 근무),서울 강남구 ,"['경력 5~15년', '학력무관', '정규직']","['백엔드/서버개발', '정보보안', 'SE(시스템엔지니어)', '네트워크', '스크립트']",(주)코인베스트
국내 법률IT회사 백엔드 개발자 (경력 3년 이상),서울 강남구 ,"['경력3년↑', '학력무관', '정규직']","['백엔드/서버개발', 'Javascript', 'Node.js', '모델링', '인프라']",패러다임에이치알컴퍼니(주)
웹 개발자 모집합니다,서울 강서구 ,"['경력무관', '고졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Angular', 'Java']",매플렉스(주)
오픈소스GIS 풀스택 개발자,서울 금천구 ,"['경력 4~10년', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'HTML', 'Java']",가이아쓰리디(주)
"[인테리어티쳐] 개발팀(서버개발, 앱개발) 채용",서울 서초구 ,"['경력3년↑', '학력무관', '정규직', '6,000 만원']","['백엔드/서버개발', 'React', '앱개발', 'API', 'DevOps']",(주)인테리어티쳐
IT 사업관리 및 품질관리 PL,서울 금천구 ,"['경력 3~10년', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'HTML', 'Java']",가이아쓰리디(주)
CMB 신입/경력 사원 채용 공고,대전 중구 ,"['경력무관', '대졸↑', '정규직']","['백엔드/서버개발', '네트워크', '정보통신', '경영지원', '기자']",(주)씨엠비
서버 어드민(상암동 근무) 경력직 채용,서울 마포구 ,"['경력 3~12년', '초대졸↑', '정규직']","['백엔드/서버개발', 'SE(시스템엔지니어)', 'IDC', 'SI·시스템통합', 'NI·네트워크통합']",(주)엔텍정보통신
ERP 유지보수/개발 (대리급),서울전체 ,"['경력 5~10년', '초대졸↑', '정규직']","['백엔드/서버개발', '기술지원', '웹개발', 'DBA', 'Java']",(주)비와이엔블랙야크
[Junior] 모빌리티 플랫폼 IT 개발 및 운영 경력 (스타트업),서울전체 ,"['경력 3~7년', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '퍼블리셔', '프론트엔드', '반응형웹']",(주)래디우스랩
외국계 게임사 Server Programmer 모집,서울 강남구 ,"['경력3년↑', '대졸↑', '정규직']","['백엔드/서버개발', '네트워크', 'C#', 'C++', 'R']",(주)엔엠에스컨설팅
[레이디가구 본사] 마케터 및 영상콘텐츠PD 모집,서울 서초구 ,"['경력3년↑', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'HTML', 'Java']",(주)오하임아이엔티
소명소프트(주) 2022 정기채용 - 앱/웹 개발자(중급이상),서울 송파구 ,"['경력 3~6년', '학력무관', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '유지보수', '퍼블리셔']",소명소프트(주)
"웹개발자 Front-end, Back-end 경력직 채용",대전 유성구 ,"['경력 3~16년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'CSS', 'HTML5']",(주)에셈블
"IT기획, 앱개발(ios,아이폰), 뱅킹업무개발(J2EE) 경력자 모집",서울 중구 ,"['경력1년↑', '초대졸↑', '정규직·계약직']","['백엔드/서버개발', '앱개발', '정보보안', 'DBMS', 'Java']",(주)대신저축은행
최고의 복지로 함께할 '백엔드 개발자'를 찾습니다,서울 중구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '퍼블리셔', '프론트엔드', '웹표준·웹접근성']",주식회사 성진에이치디에스
[AR] 머신러닝 MLops 개발자 모집,서울전체 ,"['경력 1~10년', '학력무관', '정규직']","['백엔드/서버개발', '데이터분석가', '웹개발', 'SE(시스템엔지니어)', '딥러닝']",머지리티(주)
[AI] 머신러닝 Vision AI 개발자 모집,서울전체 ,"['경력 1~10년', '학력무관', '정규직']","['백엔드/서버개발', '데이터분석가', '웹개발', '프론트엔드', '딥러닝']",머지리티(주)
Application Architect(AA) 경력직 채용,서울전체 ,"['경력 3~7년', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '퍼블리셔', '프론트엔드', 'SE(시스템엔지니어)']",(주)이랜드이노플
JAVA 서버 개발자 채용,서울전체 ,"['경력 3~10년', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'SE(시스템엔지니어)', 'Java']",(주)이랜드이노플
"백엔드(Backend) Java spring boot, RESTful API개발자 모집",서울 중구 ,"['경력 3~10년', '초대졸↑', '정규직']","['백엔드/서버개발', '솔루션', '클라우드', 'API', 'DBMS']",에이피써치
자체 솔루션 개발자 경력(5년 이상),서울전체 ,"['경력 5~15년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '퍼블리셔', '프론트엔드', 'DBA']",(주)아이투맥스
데이터 엔지니어 채용,서울전체 ,"['경력 3~10년', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', 'DBA', 'SE(시스템엔지니어)', '데이터마이닝']",(주)이랜드이노플
알로카도스 백엔드 개발자,서울전체 ,"['경력 3~10년', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', '인프라', 'AWS']",주식회사 알로카도스
사람인 서비스 개발자(PHP),서울전체 ,"['경력 3~7년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'DBA', 'SE(시스템엔지니어)']",(주)사람인에이치알
전산실 주간 당직업무 (월 15일),서울 영등포구 ,"['경력무관', '학력무관', '정규직·계약직']","['백엔드/서버개발', '정보보안', 'SE(시스템엔지니어)', 'IDC', '보안']",(주)카마드
신규 비즈니스 개발자(JAVA),서울전체 ,"['경력 3~10년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'DBA', 'SE(시스템엔지니어)']",(주)사람인에이치알
Java Back-End 개발자,서울전체 ,"['경력 3~7년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'DBA', '인프라']",(주)더잭팟
[대전/신입가능] 네이버 계열사 대전 IDC센터 서버보조 채용,대전전체 ,"['경력무관', '초대졸↑', '파견직', '205 이상 (면접 후 협의)']","['백엔드/서버개발', '유지보수', 'SE(시스템엔지니어)', '네트워크', 'IDC']",맨파워코리아
2022 부문별 신입/경력 대규모 인재 영입,서울 금천구 ,"['신입·경력', '초대졸↑', '정규직·인턴직']","['백엔드/서버개발', '웹개발', '인사교육', '인사기획', '기술영업']",브이디컴퍼니(주)
PHP/MySQL 그누보드 기반 커뮤니티 웹 및 앱 개발 프리랜서 구인,서울 강남구 ,"['경력 7~20년', '초대졸↑', '프리랜서']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Ajax', 'HTML']",(주)플라이굿
[SK에너지] S&P추진단 TTS사업 Back-end 개발 경력사원 채용,서울 종로구 ,"['경력3년↑', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', 'Android', 'iOS', 'Kotlin']",에스케이에너지(주)
[의류/오픈마켓/B2B] 글로벌플랫폼 백엔드 개발자 채용(3년이상),서울 종로구 ,"['경력3년↑', '대졸↑', '정규직']","['백엔드/서버개발', 'API', 'RDBMS', 'Java', 'Kotlin']",(주)라온서치
[신입/경력] 웹&앱 서비스 기획자 모집,서울 구로구 ,"['경력무관', '초대졸↑', '정규직·계약직']","['백엔드/서버개발', '앱개발', '웹개발', '웹마스터', '프론트엔드']",(주)드림인사이트
[유통대기업]쇼핑몰 프론트엔드&백엔드 개발자(경력4년이상)채용,서울 강남구 ,"['경력 4~15년', '초대졸↑', '정규직', '5,000 만원']","['백엔드/서버개발', 'Java', 'RestAPI', 'Spring', '프론트엔드']",헬로우파트너스
Cloud 및 시스템 엔지니어 경력사원 모집,서울 강남구 ,"['신입·경력', '초대졸↑', '정규직']","['백엔드/서버개발', 'SE(시스템엔지니어)', '네트워크', 'VDI', 'Windows']",(주)콘텐츠브릿지
웹 프로그래머 모집,서울 강남구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '프론트엔드', 'S/W', '인터페이스', 'HTML']",(주)데브캣
[마비노기모바일] MMORPG 서버 프로그래머 모집,서울 강남구 ,"['경력', '학력무관', '정규직']","['백엔드/서버개발', '게임개발', '네트워크', '인프라', '게임개발']",(주)데브캣
[오피지지] 2021 전 직군 수시 채용,서울 강남구 ,"['경력2년↑', '학력무관', '정규직']","['백엔드/서버개발', '데이터분석가', '데이터엔지니어', '웹개발', '프론트엔드']",(주)오피지지
해외전시 플랫폼 웹 백엔드개발자 - 신입,서울 강남구 ,"['신입', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', 'Java', '프론트엔드', '모델링']",(주)마이페어
"Web, 모바일 홈페이지 개발 OCS/EMR 편집개발 경력직 모집",서울 강남구 ,"['경력5년↑', '초대졸↑', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '웹마스터', '유지보수']",(주) 조네트워크
[위메프] 신규서비스 백엔드 개발자,서울 강남구 ,"['경력2년↑', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', 'API', 'RDBMS', 'Java']",(주)위메프
[국내 강소기업] CTO,서울 강남구 ,"['경력10년↑', '대졸↑', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '인프라', 'iOS']",(주)더라이징스타에스
개발자(웹/프론트엔드/백엔드/UI/검색/빌링),서울 마포구 ,"['경력 4~10년', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', '빌링', '유지보수']",중앙일보(주)
[위메프서비스] 상품/전시/회원 백엔드 개발자,서울 강남구 ,"['경력3년↑', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', 'Java', 'Linux', 'MySQL']",(주)위메프
[정규직] 백엔드개발 신입 모집합니다 (경력자우대),서울 강남구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', 'API', 'AWS', 'Docker', 'Git']",(주)체인랩스아이티
[넷마블넥서스] 총무 담당자 모집,서울 구로구 ,"['경력 1~3년', '학력무관', '정규직']","['백엔드/서버개발', '정보보안', '네트워크', '총무', '비품관리']",넷마블넥서스(주)
"(30대그룹 IT회사 ) POS, KIOSK 등 백 엔드 개발담당 과장 차장",서울 강남구 ,"['경력 5~20년', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', 'Java', 'JSP', '솔루션']",(주)더파트너스경영지원센터
프론트엔드 개발자(flutter),서울전체 ,"['신입·경력', '대졸↑', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '퍼블리셔', '프론트엔드']",(주)띵킹프렌즈
[AI융합부문] NLU팀 챗봇 백엔드 개발자,서울 강남구 ,"['경력 5~10년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', 'API', 'Java', 'MySQL']",(주)자이냅스
[세탁특공대] Node.js Engineer(Back-end) 엔지니어,서울전체 ,"['경력1년↑', '학력무관', '정규직']","['백엔드/서버개발', '기술지원', '웹개발', 'AWS', 'Git']",(주)워시스왓
"[정규직] 기술지원부 시스템 엔지니어 모집(서버, 네트워크)",서울 성동구 ,"['신입', '학력무관', '정규직']","['백엔드/서버개발', 'IT컨설팅', '네트워크', '방화벽', '기술지원']",(주)루센아이티
"[온라인사업팀] 신입/경력 모집 - 웹기획, 웹개발, 웹디자인",서울 중구 ,"['신입·경력', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '웹마스터', '퍼블리셔', '프론트엔드']",이노브(주)
Technical & Solution Sales Support (Radio Access Network),서울 강남구 ,"['경력 1~5년', '대졸↑', '정규직']","['백엔드/서버개발', 'IT컨설팅', '네트워크', '정보통신', 'VDI']",에릭슨엘지(주)
소명소프트(주) 2022 정기채용 - 기획:프로젝트매니저(중급이상),서울 송파구 ,"['경력3년↑', '학력무관', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '유지보수', '퍼블리셔']",소명소프트(주)
소명소프트(주) 2022 정기채용 - 앱/웹 개발자(고급이상),서울 송파구 ,"['경력 6~9년', '학력무관', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '유지보수', '퍼블리셔']",소명소프트(주)
응용프로그램 및 웹개발 인재 채용 공고,서울 금천구 ,"['경력무관', '대졸↑', '정규직', '3,200 만원']","['백엔드/서버개발', '프론트엔드', 'OpenGL', 'Python', 'VisualC·C++']",(주)아톰소프트
IT [서버/네트워크/전산장비] 관리 담당자 채용,서울 금천구 ,"['신입', '학력무관', '정규직']","['백엔드/서버개발', '정보보안', '네트워크', '방화벽', '유지보수']",㈜칸테크
"소명소프트(주) 2022 정기채용 - 디자인,퍼블리셔(중급이상)",서울 송파구 ,"['경력 1~8년', '학력무관', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '유지보수', '퍼블리셔']",소명소프트(주)
웹 개발자 정규직 채용,서울 구로구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '웹마스터', '프론트엔드', 'QA/테스터']",(주)큰사람커넥트
기업부설연구소 AI 개발자 채용,서울 구로구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '웹마스터', '프론트엔드', 'QA/테스터']",(주)큰사람커넥트
소명소프트(주) 2022 정기채용 (디자인/개발/기획/영업/사무),서울 송파구 ,"['경력 1~9년', '학력무관', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '유지보수', '퍼블리셔']",소명소프트(주)
박스히어로 서버(server) 개발자 모집,서울 강남구 ,"['경력5년↑', '학력무관', '정규직']","['백엔드/서버개발', '앱개발', 'Android', 'iOS', '모바일디자인']",(주)비지피웍스
[드림시스] 웹개발자(Full Stack) / 리눅스기반 Java개발자,서울전체 ,"['경력 4~20년', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'DBA', 'CSS']",(주)드림시스
프롭테크 기업 평행공간 개발팀 리더 모집 공고,서울 서초구 ,"['경력10년↑', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', '솔루션', 'API']",(주)평행공간
Tech Lead,서울전체 ,"['경력 7~13년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'ECMAScript', 'Javascript']",와이즐리컴퍼니(주)
백엔드 엔지니어,서울전체 ,"['경력 3~5년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'ECMAScript', 'Javascript']",와이즐리컴퍼니(주)
[디자인개발팀] [백엔드 엔지니어] 채용 (병특/산업기능요원),서울 강남구 ,"['경력무관', '학력무관', '정규직·계약직']","['백엔드/서버개발', '웹개발', 'Java', 'Linux', '인프라']",(주)헬프미
[HBDI] HB그룹 금융 IT 개발 및 운영 담당자 채용,서울 서초구 ,"['경력 2~10년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', 'DBMS', 'Ajax', 'Delphi']",주식회사 에이치비디지털이노베이션
